,Unnamed: 0,id,comment,original_comment,score,data_scale,data_source,created_at,date,day,month,is_mf,device,family,is_b2b,reason,browser,category,language,platform,provider,first_order,nb_articles,csat_presales,shipping_fees,bv_transaction,payment_method,operating_system,last_paid_channel,has_presales_contact,shipping_fees_bucket,bv_transaction_bucket,has_manodvisor_contact,themes,tags,shipment
68287,6105,355267003,Undue shipping costs in relation to the weight and size of the package.,Frais de port abusifs par rapport au poids et taille du colis.,9,NPS,Customer Effort Score,2021-11-07T12:57:54.000Z,2021-11-07,dimanche,novembre,False,desktop,Outillage,False,,Chrome 95.0.4638,Matériel et aménagement de l'atelier,French,FR,Sysco (FR),False,1,FALSE,"13,75","61,03",paypal,Windows 10,AFFILIATION,False,11 - 20,1 - 100,False,Delivery > Shipping Fees > -1,,True
68294,6112,355257337,During the first searches it is specified free port and at the time of paying we see the shipping costs,Lors des premières recherches il est précisé port gratuit et au moment de payer on voit les frais de port,6,NPS,Customer Effort Score,2021-11-07T13:01:34.000Z,2021-11-07,dimanche,novembre,False,desktop,Jardin piscine,True,J’ai trouvé que les frais de port étaient trop chers,Safari 14.0.2,Outils de jardin motorisés,French,FR,190cc (FR),True,1,FALSE,"7,2","31,08",visa,Mac OS X 10.14.6,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Delivery Fees,True
68302,6120,355256853,Fantastic service! Delighted it's free delivery to the Highlands! Thank you so much :),Fantastic service! Delighted it's free delivery to the Highlands! Thank you so much :),10,NPS,Customer Effort Score,2021-11-07T13:03:47.000Z,2021-11-07,dimanche,novembre,False,phone,Mobilier d'intérieur,False,,Chrome Mobile 95.0.4638,Meuble d'entrée,English,GB,Home Discount Ltd. (GB),True,1,FALSE,0,"42,7",paypal,Android 10,SHOPBOT,False,0,1 - 100,False,Delivery > Shipping Fees > 1;Service > General Satisfaction > 1,,True
68460,6278,355267292,I found that the shipping costs were too expensive.,"Ich fand, dass die Versandkosten zu teuer waren.",1,NPS,Customer Effort Score,2021-11-07T15:19:14.000Z,2021-11-07,dimanche,novembre,False,phone,Revêtement sol et mur,False,Ich hatte Probleme meinen Gutscheincode einzulösen.,Samsung Internet 15.0,"Papier peint, toile de verre et frise",German,DE,Dynamic24 (DE),True,1,FALSE,"6,99","312,82",paypal,Android 8.0.0,SHOPBOT,False,6 - 10,301 - 400,False,Delivery > Shipping Fees > -1,Detractor '- Using Coupons,True
68461,6279,355267437,I am now waiting for delivery!,J'attends maintenant la livraison!,10,NPS,Customer Effort Score,2021-11-07T15:20:20.000Z,2021-11-07,dimanche,novembre,False,desktop,Jardin piscine,False,,Chrome 95.0.4638,Mobilier de jardin et jeux,French,FR,vidaXL (FR),False,2,FALSE,0,"183,78",paypal,Windows 10,SHOPBOT,False,0,151 - 200,False,Delivery > Speed of delivery > 0,,True
68648,6466,355266899,I wait for delivery which is sometimes complicated..,J attend la livraison qui est quelque fois compliquée. .,7,NPS,Customer Effort Score,2021-11-07T17:22:19.000Z,2021-11-07,dimanche,novembre,False,tablet,Quincaillerie,False,,Chrome 95.0.4638,Pièces détachées,French,FR,Sos_access (FR),False,1,FALSE,"3,95","12,85",visa,Android 7.0,SHOPBOT,False,1 - 5,1 - 100,False,Delivery > Speed of delivery > 0,,True
68653,6471,355268989,Easy order. To follow the delivery,Commande aisée. A suivre la livraison,9,NPS,Customer Effort Score,2021-11-07T17:25:40.000Z,2021-11-07,dimanche,novembre,False,desktop,Plomberie chauffage,False,,Edge 95.0.1020,Chauffage et climatisation,French,FR,D&D Distrib (FR),True,1,FALSE,0,"684,24",oney3x,Windows 10,SEM,False,0,601 - 800,False,Online Experience > Ease of Use > 1,,True
68677,6495,355257983,Price and speed of fast delivery I recommend,Prix et rapidité de livraison rapide je recommande ,10,NPS,Customer Effort Score,2021-11-07T17:37:10.000Z,2021-11-07,dimanche,novembre,False,phone,Outillage,True,,Chrome Mobile 95.0.4638,Outillage à main,French,FR,Maxoutil Pro (FR),False,3,FALSE,0,"1048,8",mastercard,Android 10,SHOPBOT,False,0,1001 - 2000,False,Company / Brand > Recommendation > 1;Delivery > Speed of delivery > 1;Product > Value for Money > 1,,True
68786,6604,355258533,Order passed easily. We're now waiting for delivery...,Commande passée facilement. On attend maintenant la livraison...,10,NPS,Customer Effort Score,2021-11-07T18:44:13.000Z,2021-11-07,dimanche,novembre,False,desktop,Luminaire,False,,Chrome 95.0.4638,Ampoule,French,FR,GetGoods (FR),True,1,FALSE,"5,95","15,91",visa,Windows 10,SHOPBOT,False,1 - 5,1 - 100,False,Online Experience > Ease of Use > 1,,True
68847,6665,355257856,Very simple save delivery time,Muy sencillo salvo plazo de entrega,8,NPS,Customer Effort Score,2021-11-07T19:32:54.000Z,2021-11-07,dimanche,novembre,False,phone,Mobilier d'intérieur,True,,Mobile Safari 14.1.2,Meuble de salle à manger ,Spanish,ES,Regalos Miguel (ES),True,1,FALSE,9,"624,2",visa,iOS 14.7.1,SHOPBOT,False,6 - 10,601 - 800,False,Delivery > Timeliness > 1;Online Experience > Ease of Use > 1,,True
69223,7041,355269065,Very easy and free delivery is very good.,Very easy and free delivery is very good. ,10,NPS,Customer Effort Score,2021-11-08T09:30:23.000Z,2021-11-08,lundi,novembre,False,phone,Mobilier d'intérieur,False,,Google 184.2.407130758,Décoration,English,GB,Briday (GB),True,1,FALSE,0,"17,79",paypal,iOS 14.6,SHOPBOT,False,0,1 - 100,False,Delivery > Shipping Fees > 1;Online Experience > Ease of Use > 1,,True
69335,7153,355257238,I have never had a problem in choosing order payment and delivery,Je n’ai jamais eu de problème en choix  commande paiement et livraison ,10,NPS,Customer Effort Score,2021-11-08T10:47:13.000Z,2021-11-08,lundi,novembre,False,phone,Outillage,False,,Google 184.2.407130758,Machines d'atelier,French,FR,OC-PRO (FR),False,1,FALSE,"5,35","12,31",paypal,iOS 14.8,SHOPBOT,False,1 - 5,1 - 100,False,Order > Quality > 1;Delivery > Quality > 1;Payments > Payment Security > 1,,True
69447,7265,355267567,I thought shipping costs were too expensive.,J’ai trouvé que les frais de port étaient trop chers,6,NPS,Customer Effort Score,2021-11-08T12:20:26.000Z,2021-11-08,lundi,novembre,False,tablet,Outillage,False,J’ai manqué d’options pour me faire livrer,Chrome 72.0.3626,Matériel et aménagement de l'atelier,French,FR,Maxter Accessoires (FR),False,1,FALSE,"6,9","24,7",mastercard,Android 4.4.2,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Delivery Options,True
69573,7391,355263686,"I just received my previous order. Super fast delivery, thank you.","Je viens de recevoir ma commande précédente. Livraison super rapide, merci",10,NPS,Customer Effort Score,2021-11-08T14:32:24.000Z,2021-11-08,lundi,novembre,True,desktop,Electricité,True,,Edge 95.0.1020,"Domotique, automatismes et sécurité",French,FR,Liberotech MF (FR),False,1,good,"1,99","119,13",paypal,Windows 10,SHOPBOT,False,1 - 5,101 - 150,True,Delivery > Speed of delivery > 1,,True
69601,7419,355267532,it would be good to put the payment to the delivery of the product,seria bueno poner el pago a al entrega del producto ,9,NPS,Customer Effort Score,2021-11-08T14:53:50.000Z,2021-11-08,lundi,novembre,False,desktop,Jardin piscine,False,,Chrome 92.0.4515,Plante et soin des végétaux,Spanish,ES,vidaXL (ES),False,1,FALSE,0,"43,99",mastercard,Windows 10,SEM,False,0,1 - 100,False,Payments > Success of payment > -1,,True
69647,7465,355267700,More than waiting for delivery,Reste plus qu à attendre lalivraison,5,NPS,Customer Effort Score,2021-11-08T15:35:21.000Z,2021-11-08,lundi,novembre,False,phone,Electricité,False,J’ai eu des difficultés à m'inscrire ou à me connecter,Chrome Mobile 95.0.4638,"Domotique, automatismes et sécurité",French,FR,Automazioni-Sicurezza Aladino France (FR),True,1,FALSE,12,"366,9",visa,Android 11,SEM,False,11 - 20,301 - 400,False,Delivery > Speed of delivery > 0,Detractor '- Signup/Login,True
69658,7476,355265649,The shipping costs should appear earlier.,Die Versandkosten sollten früher erscheinen.,7,NPS,Customer Effort Score,2021-11-08T15:41:00.000Z,2021-11-08,lundi,novembre,False,desktop,Animalerie,False,,Chrome 95.0.4638,Oiseau,German,DE,Lyra Pet (DE),False,1,FALSE,0,"19,99",paypal,Windows 10,SHOPBOT,False,0,1 - 100,False,Delivery > Shipping Fees > 0,,True
69680,7498,355258317,I thought shipping costs were too expensive.,J’ai trouvé que les frais de port étaient trop chers,4,NPS,Customer Effort Score,2021-11-08T15:50:01.000Z,2021-11-08,lundi,novembre,False,desktop,Electricité,False,J’ai eu du mal à trouver les produits complémentaires ou compatibles,Chrome 94.0.4606,Interrupteurs et prises,French,FR,Alliancelec (FR),False,2,FALSE,"10,87","66,94",mastercard,Windows 10,SEM,False,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Finding Compatible Products,True
69781,7599,355263021,Domage not being able to choose the mode of delivery I would prefer by mail,DOMAGE DE NE PAS POUVOIR CHOISIR LE MODE DE LIVRAISON J'AURAIS PREFERER PAR LA POSTE,10,NPS,Customer Effort Score,2021-11-08T17:08:57.000Z,2021-11-08,lundi,novembre,False,desktop,Jardin piscine,False,,Chrome 95.0.4638,Plante et soin des végétaux,French,FR,Outillage de Saint Etienne (FR),True,4,FALSE,"14,48","101,14",paypal,Windows 10,DIRECT_ACCESS,False,11 - 20,101 - 150,False,Delivery > Quality > -1;Delivery > Delivery Options > -1,,True
69901,7719,355268770,"A little slow site, not very suitable delivery at pick-up point","Site un peu lent, livraison en point de retrait pas très adaptés",7,NPS,Customer Effort Score,2021-11-08T18:41:57.000Z,2021-11-08,lundi,novembre,False,phone,Outillage,False,,Chrome 88.0.4324,Equipement de protection EPI,French,FR,Oxwork (FR),False,1,FALSE,"6,9","37,67",paypal,Android 9,SEM,False,6 - 10,1 - 100,False,Delivery > Courier Service > -1;Delivery > Drop-off point > -1;Online Experience > Quality > 1;Online Experience > Other > -1,,True
69919,7737,355259577,Now let's see the shipping times!,vediamo ora i tempi di spedizione!,9,NPS,Customer Effort Score,2021-11-08T18:58:51.000Z,2021-11-08,lundi,novembre,False,desktop,Mobilier d'intérieur,False,,Firefox 93.0,Meuble de chambre,Italian,IT,A Super Mall (IT),False,1,FALSE,0,"32,99",visa,Windows 8.1,SEM,False,0,1 - 100,False,Delivery > Timeliness > 0,,True
70058,7876,355258343,"On the top page, : Free shipping. On payment: 20€...","Sur la page de début , : livraison gratuite .
Sur le paiement : 20€......",8,NPS,Customer Effort Score,2021-11-08T21:23:50.000Z,2021-11-08,lundi,novembre,False,desktop,Mobilier d'intérieur,False,,Chrome 95.0.4638,Meuble enfant,French,FR,Mobil Meubles (FR),True,1,FALSE,20,"74,95",mastercard,Windows 10,SHOPBOT,False,11 - 20,1 - 100,False,Delivery > Shipping Fees > 1;Service > General Satisfaction > 1;Online Experience > Quality > 1,,True
70060,7878,355263628,Really easy.good delivery thankyou,Really easy.good delivery thankyou,10,NPS,Customer Effort Score,2021-11-08T21:30:31.000Z,2021-11-08,lundi,novembre,False,phone,Animalerie,False,,Samsung Internet 15.0,Rongeur,English,GB,Aosom (GB),True,1,FALSE,0,"131,99",paypal,Android 6.0.1,SHOPBOT,False,0,101 - 150,False,Online Experience > Ease of Use > 1;Delivery > Quality > 1,,True
70093,7911,355268162,Order passed There's more to waiting for delivery. Hopefully the Delia will be respected and the product will match A soon,"Commande passee
Y a plus qu à attendre la livraison.
En espérant que le délia soit respecté et que le produit corresponde
A bientôt ",10,NPS,Customer Effort Score,2021-11-08T22:40:41.000Z,2021-11-08,lundi,novembre,False,phone,"Salle de bain, WC",False,,Chrome Mobile 95.0.4638,WC et accessoire,French,FR,Agito FR (FR),False,1,FALSE,0,"25,87",visa,Android 10,SHOPBOT,False,0,1 - 100,False,Delivery > Speed of delivery > 0;Delivery > Timeliness > 0;Product > Expectation > 0,,True
70181,7999,355263789,I look forward to the timely delivery of compliments,j 'attend le respect des délais de livraison pour les compliments ,9,NPS,Customer Effort Score,2021-11-09T07:58:54.000Z,2021-11-09,mardi,novembre,False,desktop,Quincaillerie,True,,Chrome 95.0.4638,"Fixation technique : vis, boulons, clous",French,FR,FIXTOUT (FR),False,1,FALSE,"10,16","33,8",mastercard,Windows 10,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Timeliness > 0,,True
70198,8016,355268801,Nothing to complain about. I'm waiting for delivery.,rien à redire. j'attends la livraison,9,NPS,Customer Effort Score,2021-11-09T08:20:46.000Z,2021-11-09,mardi,novembre,False,desktop,Mobilier d'intérieur,False,,Firefox 94.0,Meuble d'entrée,French,FR,Songmics (FR),False,3,FALSE,"9,98","193,97",paypal,Windows 10,SHOPBOT,False,6 - 10,151 - 200,False,Service > General Satisfaction > 1,,True
70226,8044,355256778,"Bravo, we're just waiting for delivery.","Bravo
on n'attend plus que la livraison",10,NPS,Customer Effort Score,2021-11-09T08:49:50.000Z,2021-11-09,mardi,novembre,False,desktop,Mobilier d'intérieur,False,,Edge 95.0.1020,Meuble de chambre,French,FR,WENKO (FR),True,1,FALSE,0,"39,99",mastercard,Windows 10,SEO-BRAND,False,0,1 - 100,False,Service > General Satisfaction > 1,,True
70277,8095,355267050,"Hello, see if possible to shorten the delivery time thank you","bonjour, voir si possible de raccourcir le délai de livraison
merci",10,NPS,Customer Effort Score,2021-11-09T09:38:11.000Z,2021-11-09,mardi,novembre,False,desktop,Outillage,False,,Chrome 95.0.4638,Outillage spécialisé,French,FR,Priara GmbH (FR),True,1,FALSE,"10,9","30,88",mastercard,Windows 10,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Timeliness > 0,,True
70321,8139,355258789,I thought shipping costs were too expensive.,J’ai trouvé que les frais de port étaient trop chers,5,NPS,Customer Effort Score,2021-11-09T10:15:33.000Z,2021-11-09,mardi,novembre,False,desktop,Plomberie chauffage,True,J'ai eu des difficultés à payer avec les moyens de paiement proposés,Safari 14.1.2,Gaz,French,FR,Cazabox Pro (FR),False,2,FALSE,"8,45","46,95",visa,Mac OS X 10.14.6,SHOPBOT,True,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Difficulty Paying,True
70346,8164,355266719,The shipping costs have seemed too high to me.,Los gastos de envío me han parecido demasiado elevados,1,NPS,Customer Effort Score,2021-11-09T10:33:41.000Z,2021-11-09,mardi,novembre,False,desktop,"Salle de bain, WC",False,He tenido un problema para conectarme a mi cuenta o para registrarme,Chrome 95.0.4638,Lavabos,Spanish,ES,Bricalia SL (ES),True,1,FALSE,0,"180,21",visa,Windows 10,DIRECT_ACCESS,False,0,151 - 200,False,Delivery > Shipping Fees > -1,Detractor '- Signup/Login,True
70388,8206,355267344,not enough choice for delivery,pas assez de choix pour la livraison,8,NPS,Customer Effort Score,2021-11-09T11:10:44.000Z,2021-11-09,mardi,novembre,False,desktop,Jardin piscine,False,,Chrome 95.0.4638,Plante et soin des végétaux,French,FR,vidaXL (FR),False,3,FALSE,"7,5","71,04",visa,Windows 10,DIRECT_ACCESS,False,6 - 10,1 - 100,False,Delivery > Delivery Options > -1,,True
70433,8251,355263191,I thought shipping costs were too expensive.,J’ai trouvé que les frais de port étaient trop chers,3,NPS,Customer Effort Score,2021-11-09T12:23:10.000Z,2021-11-09,mardi,novembre,False,desktop,Mobilier d'intérieur,True,J'ai eu des difficultés à utiliser mon code promo,Edge 95.0.1020,Meuble de chambre,French,FR,Mobilier Deco (FR),False,6,FALSE,"100,99","1373,97",mastercard,Windows 7,SEM,True,51 - 100,1001 - 2000,False,Delivery > Shipping Fees > -1,Detractor '- Using Coupons,True
70608,8426,355258147,I've been a customer for a long time.. I feel good both for the items purchased and for the shipping times,Sono cliente da un bel po.. mi trovo bene sia per gli articoli acquistati che per i tempi di spedizione ,10,NPS,Customer Effort Score,2021-11-09T15:43:14.000Z,2021-11-09,mardi,novembre,False,phone,Jardin piscine,False,,Chrome Mobile 95.0.4638,Serre de jardin et accessoires de culture,Italian,IT,Jinnone (IT),False,1,FALSE,0,"47,95",mastercard,Android 11,EMAIL,False,0,1 - 100,False,Delivery > Timeliness > 1;Service > General Satisfaction > 1,,True
70639,8457,355257496,You can't differentiate the delivery address from the billing address,Non si riesce a differenziare l'indirizzo di consegna da quello di fatturazione,4,NPS,Customer Effort Score,2021-11-09T16:19:30.000Z,2021-11-09,mardi,novembre,False,desktop,Jardin piscine,True,Non ho trovato le informazioni che cercavo sul reso.,Firefox 78.0,"Pot de fleur, jardinière et bac",Italian,IT,Bricoware (IT),False,2,FALSE,"16,9","93,7",visa,Mac OS X 10.9,SHOPBOT,False,11 - 20,1 - 100,False,Account > Address Management > -1,Detractor '- Returns Info,True
70718,8536,355269014,I find the shipping price very expensive.,Me parece muy caro el precio del envío,9,NPS,Customer Effort Score,2021-11-09T17:33:04.000Z,2021-11-09,mardi,novembre,False,phone,"Salle de bain, WC",False,,Chrome Mobile 95.0.4638,Meuble de salle de bain,Spanish,ES,SoBuy (ES),True,1,FALSE,"10,99","70,94",visa,Android 11,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,,True
70780,8598,355268955,"the procedure is very simple, only that it is published free shipping for professionals on orders above € 250, I have made an order of € 390 plus VAT and I have been charged 64 Euro of shipping costs","la procedura è molto semplice, soltanto che viene publicizzata la spedizione gratuita per professionisti su ordini superiori ad € 250, io ho fatto un ordine di € 390 più IVA e mi sono state addebitate 64 Euro di spese di spedizione",9,NPS,Customer Effort Score,2021-11-09T18:26:54.000Z,2021-11-09,mardi,novembre,False,desktop,Luminaire,True,,Edge 95.0.1020,Eclairage d'extérieur,Italian,IT,Klik (IT),True,1,FALSE,"64,5","544,23",mastercard,Windows 10,SEM,False,51 - 100,501 - 600,False,Delivery > Shipping Fees > -1;Online Experience > Ease of Use > 1,,True
70930,8748,355257469,Now let's see if we can keep to the delivery time. Order made with utmost simplicity,Ora vediamo se si rispettano i tempi consegna. Ordine fatto con massima semplicità ,10,NPS,Customer Effort Score,2021-11-09T21:14:45.000Z,2021-11-09,mardi,novembre,True,phone,Mobilier d'intérieur,False,,Google 181.0.401558652,Meuble de bureau,Italian,IT,Aosom MF IT (IT),True,1,FALSE,0,"62,95",mastercard,iOS 15.0,SHOPBOT,False,0,1 - 100,False,Delivery > Timeliness > 0;Online Experience > Ease of Use > 1,,True
